id,name,name_fr,name_ar,category,sub_category,sector,address,lat,lon,phone,website,opening_hours,operator,beds,source,source_url,confidence_score,osm_amenity,osm_healthcare
osm_node_5670602730,Pharmacie Asmaa,,,pharmacy,,unknown,Rue 14,33.5655691,-7.6910587,,,,,,OSM,https://www.openstreetmap.org/node/5670602730,0.7,pharmacy,pharmacy
osm_node_5670602735,,,,pharmacy,,unknown,Boulevard d'Afghanistan,33.5683796,-7.6827519,,,,,,OSM,https://www.openstreetmap.org/node/5670602735,0.7,pharmacy,pharmacy
osm_node_5670651655,Parapharmacie El Kasba,Parapharmacie El Kasba,,pharmacy,,unknown,,33.5301758,-7.6855588,,,,,,OSM,https://www.openstreetmap.org/node/5670651655,0.7,pharmacy,pharmacy
osm_node_5670651703,Pharmacie Azhar Essalam,,,pharmacy,,unknown,,33.5399102,-7.6918378,,,,,,OSM,https://www.openstreetmap.org/node/5670651703,0.7,pharmacy,pharmacy
osm_node_5670829652,Pharmacie Naima,,,pharmacy,,unknown,Boulevard Sidi Abderrahmane شارع سيدي عبد الرحمان,33.5761779,-7.6728277,,,,,,OSM,https://www.openstreetmap.org/node/5670829652,0.7,pharmacy,pharmacy
osm_node_5673177167,Avenue Nachi Ouverte,,,pharmacy,,unknown,Avenue Mohamed Taib Naciri,33.5506506,-7.6704325,,,,,,OSM,https://www.openstreetmap.org/node/5673177167,0.7,pharmacy,pharmacy
osm_node_5673267571,,,,pharmacy,,unknown,,33.5614383,-7.6701213,,,,,,OSM,https://www.openstreetmap.org/node/5673267571,0.7,pharmacy,pharmacy
osm_node_5673267616,Pharmacie Tilila,,,pharmacy,,unknown,Boulevard Sud,33.5464503,-7.6699108,,,,,,OSM,https://www.openstreetmap.org/node/5673267616,0.7,pharmacy,pharmacy
osm_node_5673267722,,,,pharmacy,,unknown,,33.5569384,-7.6671682,,,,,,OSM,https://www.openstreetmap.org/node/5673267722,0.7,pharmacy,pharmacy
osm_node_5673410089,Pharmacie Hay Essaada,,,pharmacy,,unknown,,33.5056917,-7.6523946,,,,,,OSM,https://www.openstreetmap.org/node/5673410089,0.7,pharmacy,pharmacy
osm_node_5673410114,Centre Dentaire Sidi Maârouf,,,dentist,,unknown,,33.5081328,-7.6539557,,,,,,OSM,https://www.openstreetmap.org/node/5673410114,0.7,dentist,dentist
osm_node_5673410692,,,,pharmacy,,unknown,Route d'El Jadida,33.5408894,-7.6588011,,,,,,OSM,https://www.openstreetmap.org/node/5673410692,0.7,pharmacy,pharmacy
osm_node_5673630773,Pharmacie el Oulfa,,,pharmacy,,unknown,Zanqat 88,33.555504,-7.6768617,,,,,,OSM,https://www.openstreetmap.org/node/5673630773,0.7,pharmacy,pharmacy
osm_node_5673669943,Pharmacie Ouadoudy,,,pharmacy,,unknown,,33.5267716,-7.6615148,,,,,,OSM,https://www.openstreetmap.org/node/5673669943,0.7,pharmacy,pharmacy
osm_node_5673669978,Parapharmacie Yathrib,,,pharmacy,,unknown,Boulevard Abu Baker El Kadiri,33.5250655,-7.6506257,,,,,,OSM,https://www.openstreetmap.org/node/5673669978,0.7,pharmacy,pharmacy
osm_node_5673763779,Pharmacie Salma,,,pharmacy,,unknown,Boulevard Oued Sebou,33.5602051,-7.6731449,,,,,,OSM,https://www.openstreetmap.org/node/5673763779,0.7,pharmacy,pharmacy
osm_node_5676047839,Pharmacie Morsad,,,pharmacy,,unknown,Route Sidi Massoud,33.5156391,-7.6383841,,,,,,OSM,https://www.openstreetmap.org/node/5676047839,0.7,pharmacy,pharmacy
osm_node_5676047852,Pharmacie Hay Bouchaa,,,pharmacy,,unknown,,33.517588,-7.6406653,,,,,,OSM,https://www.openstreetmap.org/node/5676047852,0.7,pharmacy,pharmacy
osm_node_5676427658,Pharmacie Lys,,,pharmacy,,unknown,Boulevard Oued Sebou,33.5507059,-7.6833051,,,,,,OSM,https://www.openstreetmap.org/node/5676427658,0.7,pharmacy,pharmacy
osm_node_5676427667,Medicin Specialiste,,,doctor,,unknown,Boulevard Oued Oum Rbia,33.5553235,-7.6850874,,,,,,OSM,https://www.openstreetmap.org/node/5676427667,0.7,doctors,doctor
osm_node_5676427673,Pharmacie Salah Eddine,,,pharmacy,,unknown,Boulevard Oued Sebou,33.5535554,-7.6853798,,,,,,OSM,https://www.openstreetmap.org/node/5676427673,0.7,pharmacy,pharmacy
osm_node_5676427693,Paramedical,,,pharmacy,,unknown,Zanqat 145,33.5521321,-7.6832957,,,,,,OSM,https://www.openstreetmap.org/node/5676427693,0.7,pharmacy,pharmacy
osm_node_5676427702,Parapharmacie 2M Solutions,,,pharmacy,,unknown,Boulevard Oued Sebou,33.5509133,-7.6835693,,,,,,OSM,https://www.openstreetmap.org/node/5676427702,0.7,pharmacy,pharmacy
osm_node_5682455521,Pharmacie ADA,,,pharmacy,,unknown,Boulevard Mohamed Zerktouni,33.5870031,-7.63157,,,,,,OSM,https://www.openstreetmap.org/node/5682455521,0.7,pharmacy,pharmacy
osm_node_5682462216,Pharmacie Les Arènes صيدلية الميادين,Pharmacie Les Arènes,صيدلية الميادين,pharmacy,,unknown,Rue Jalal Addine Assayouti زنقة جلال الدين السيوطي,33.5891514,-7.6350358,,,,,,OSM,https://www.openstreetmap.org/node/5682462216,0.7,pharmacy,pharmacy
osm_node_5682503611,Pharmacie Universelle,,,pharmacy,,unknown,Boulevard Ibrahim Roudani,33.5808158,-7.6346035,,,,,,OSM,https://www.openstreetmap.org/node/5682503611,0.7,pharmacy,pharmacy
osm_node_5682711362,Pharmacie Chaabi,,,pharmacy,,unknown,Rue du Pelvoux,33.5817616,-7.6370624,,,,,,OSM,https://www.openstreetmap.org/node/5682711362,0.7,pharmacy,pharmacy
osm_node_5682759533,Pharmacie Hyper,,,pharmacy,,unknown,Rue Ali Abderrazzak زنقة علي عبد الرزاق,33.5858775,-7.6454385,+212 5 22 23 24 02,,,,,OSM,https://www.openstreetmap.org/node/5682759533,0.7,pharmacy,pharmacy
osm_node_5682882937,Pharmacie Al Atfal,,,pharmacy,,unknown,Route Haj Fateh,33.5525166,-7.6896545,,,,,,OSM,https://www.openstreetmap.org/node/5682882937,0.7,pharmacy,pharmacy
osm_node_5682978566,Pharmacie Usivera Santi,,,pharmacy,,unknown,Rue Hadj Al Jilali Al Aoufir,33.5785377,-7.6428232,,,,,,OSM,https://www.openstreetmap.org/node/5682978566,0.7,pharmacy,pharmacy
osm_node_5682994605,Pharmacie Nouzha,,,pharmacy,,unknown,Boulevard Oued Oum Rbia,33.5540466,-7.6881672,,,,,,OSM,https://www.openstreetmap.org/node/5682994605,0.7,pharmacy,pharmacy
osm_node_5682995977,Pharmacie El Lotf,,,pharmacy,,unknown,Boulevard Oued Tensift,33.5534017,-7.6822872,,,,,,OSM,https://www.openstreetmap.org/node/5682995977,0.7,pharmacy,pharmacy
osm_node_5683053732,Pharmacie Al Mawlid,,,pharmacy,,unknown,Rue Abou Hassan Assaghir,33.5747609,-7.6481496,,,,,,OSM,https://www.openstreetmap.org/node/5683053732,0.7,pharmacy,pharmacy
osm_node_5683197332,Pharmacie Ouverte,,,pharmacy,,unknown,Rue Mamoune Mohamed,33.5796684,-7.649923,,,,,,OSM,https://www.openstreetmap.org/node/5683197332,0.7,pharmacy,pharmacy
osm_node_5683229603,Cabinet De Chirurgie Dentaire,,,dentist,,unknown,Boulevard Oued Daoura,33.5474417,-7.6818842,,,,,,OSM,https://www.openstreetmap.org/node/5683229603,0.7,dentist,dentist
osm_node_5683229614,Droguerie أجزاخانة,Droguerie,أجزاخانة,pharmacy,,unknown,Boulevard Oued Daoura,33.5477647,-7.6826788,,,,,,OSM,https://www.openstreetmap.org/node/5683229614,0.7,pharmacy,pharmacy
osm_node_5683229619,Pharmacie Al Farah Assalam,,,pharmacy,,unknown,,33.5405021,-7.69531,,,,,,OSM,https://www.openstreetmap.org/node/5683229619,0.7,pharmacy,pharmacy
osm_node_5683231036,Chirurgien Dentiste,,,dentist,,unknown,,33.5417948,-7.6889692,,,,,,OSM,https://www.openstreetmap.org/node/5683231036,0.7,dentist,dentist
osm_node_5683231054,Cabinet Dentaire,,,dentist,,unknown,,33.5459093,-7.6823348,,,,,,OSM,https://www.openstreetmap.org/node/5683231054,0.7,dentist,dentist
osm_node_5683231066,Droguerie Chabab,,,pharmacy,,unknown,Boulevard Oued Daoura,33.5471902,-7.6818352,,,,,,OSM,https://www.openstreetmap.org/node/5683231066,0.7,pharmacy,pharmacy
osm_node_5683246486,Pharmacie Meryem,,,pharmacy,,unknown,Boulevard Ibn Sina,33.5841989,-7.6507008,,,,,,OSM,https://www.openstreetmap.org/node/5683246486,0.7,pharmacy,pharmacy
osm_node_5683330431,Pharmacie Zayd,,,pharmacy,,unknown,Boulevard Annasrine,33.5345926,-7.7315104,,,,,,OSM,https://www.openstreetmap.org/node/5683330431,0.7,pharmacy,pharmacy
osm_node_5683330460,Pharmacie Chifa,,,pharmacy,,unknown,,33.5367032,-7.729429,,,,,,OSM,https://www.openstreetmap.org/node/5683330460,0.7,pharmacy,pharmacy
osm_node_5683330486,Parapharmacie Al Asmae el Housna,,,pharmacy,,unknown,,33.5347626,-7.7280007,,,,,,OSM,https://www.openstreetmap.org/node/5683330486,0.7,pharmacy,pharmacy
osm_node_5683342503,Parapharmacie,,,pharmacy,,unknown,Boulevard Bir Anzarane,33.5821107,-7.6394758,,,,,,OSM,https://www.openstreetmap.org/node/5683342503,0.7,pharmacy,pharmacy
osm_node_5683397677,Pharmacie Saad,,,pharmacy,,unknown,Rue al Yassamine,33.5350308,-7.7266824,,,,,,OSM,https://www.openstreetmap.org/node/5683397677,0.7,pharmacy,pharmacy
osm_node_5683397694,Para Sante,,,pharmacy,,unknown,,33.5376064,-7.7245876,,,,,,OSM,https://www.openstreetmap.org/node/5683397694,0.7,pharmacy,pharmacy
osm_node_5685104541,Pharmacie C.I.L,,,pharmacy,,unknown,Boulevard Ibn Sina شارع ابن سينا,33.5791365,-7.6547147,,,,,,OSM,https://www.openstreetmap.org/node/5685104541,0.7,pharmacy,pharmacy
osm_node_5685148930,Pharmacie Socrate,,,pharmacy,,unknown,Rue Ibnou Majat,33.5781734,-7.6479355,,,,,,OSM,https://www.openstreetmap.org/node/5685148930,0.7,pharmacy,pharmacy
osm_node_5685307926,,,,pharmacy,,unknown,,33.5725207,-7.6493289,,,,,,OSM,https://www.openstreetmap.org/node/5685307926,0.7,pharmacy,pharmacy
osm_node_5685616960,Pharmacie la Santé,,,pharmacy,,unknown,Boulevard Oued Melouya,33.5303636,-7.7406339,,,,,,OSM,https://www.openstreetmap.org/node/5685616960,0.7,pharmacy,pharmacy
osm_node_5685625647,Pharmacie Haj Fateh,,,pharmacy,,unknown,,33.5441891,-7.6782431,,,,,,OSM,https://www.openstreetmap.org/node/5685625647,0.7,pharmacy,pharmacy
osm_node_5685625722,Sarania Parapharmacie,,,pharmacy,,unknown,Route Haj Fateh,33.5503131,-7.6888358,,,,,,OSM,https://www.openstreetmap.org/node/5685625722,0.7,pharmacy,pharmacy
osm_node_5685664915,Pharmacie de L'orien,,,pharmacy,,unknown,Boulevard Yacoub el Mansour,33.5702647,-7.6505077,,,,,,OSM,https://www.openstreetmap.org/node/5685664915,0.7,pharmacy,pharmacy
osm_node_5685667328,Pharmacie Al Amana,,,pharmacy,,unknown,,33.5688902,-7.6528841,,,,,,OSM,https://www.openstreetmap.org/node/5685667328,0.7,pharmacy,pharmacy
osm_node_5685742314,,,,pharmacy,,unknown,Rue de l'Atlas,33.5763119,-7.6557997,,,,,,OSM,https://www.openstreetmap.org/node/5685742314,0.7,pharmacy,pharmacy
osm_node_5685795243,Pharmacie Al Motahida,,,pharmacy,,unknown,,33.5482096,-7.6791014,,,,,,OSM,https://www.openstreetmap.org/node/5685795243,0.7,pharmacy,pharmacy
osm_node_5685795427,Laboratoire D'anal Yber Medicales Doualab,,,laboratory,,unknown,Route Haj Fateh,33.5426421,-7.6780526,,,,,,OSM,https://www.openstreetmap.org/node/5685795427,0.7,,laboratory
osm_node_5685894047,Pharmacie De La Wilaya,,,pharmacy,,unknown,Boulevard Moulouya,33.5507344,-7.6793455,,,,,,OSM,https://www.openstreetmap.org/node/5685894047,0.7,pharmacy,pharmacy
osm_node_5685981518,Pharmacie Soufiane,,,pharmacy,,unknown,Zanqat 154,33.5493334,-7.6813611,,,,,,OSM,https://www.openstreetmap.org/node/5685981518,0.7,pharmacy,pharmacy
osm_node_5686056227,,,,pharmacy,,unknown,,33.5234679,-7.7499372,,,,,,OSM,https://www.openstreetmap.org/node/5686056227,0.7,pharmacy,pharmacy
osm_node_5686129271,Pharmacie Annasr,,,pharmacy,,unknown,,33.546723,-7.6759699,,,,,,OSM,https://www.openstreetmap.org/node/5686129271,0.7,pharmacy,pharmacy
osm_node_5686129286,Pharmacie Al Miza,,,pharmacy,,unknown,,33.5434693,-7.6720244,,,,,,OSM,https://www.openstreetmap.org/node/5686129286,0.7,pharmacy,pharmacy
osm_node_5686129310,Pharmacie Dar Assalam,,,pharmacy,,unknown,Boulevard HH 48,33.5474138,-7.6729028,,,,,,OSM,https://www.openstreetmap.org/node/5686129310,0.7,pharmacy,pharmacy
osm_node_5686322684,Pharamcie Er-Rayane,,,pharmacy,,unknown,,33.5308504,-7.6511461,,,,,,OSM,https://www.openstreetmap.org/node/5686322684,0.7,pharmacy,pharmacy
osm_node_5686322707,Pharmacie El Ouazzani,,,pharmacy,,unknown,Rue 9,33.5278079,-7.6514438,,,,,,OSM,https://www.openstreetmap.org/node/5686322707,0.7,pharmacy,pharmacy
osm_node_5686322717,Pharmacie Mandarona,,,pharmacy,,unknown,Boulevard Abu Baker el Kadiri,33.5314513,-7.6483177,,,,,,OSM,https://www.openstreetmap.org/node/5686322717,0.7,pharmacy,pharmacy
osm_node_5688432009,Pharmacie Rabii Al Moustakbal,,,pharmacy,,unknown,,33.5306861,-7.645437,,,,,,OSM,https://www.openstreetmap.org/node/5688432009,0.7,pharmacy,pharmacy
osm_node_5688433234,Pharmacie Tassnime,,,pharmacy,,unknown,,33.5279265,-7.6458621,,,,,,OSM,https://www.openstreetmap.org/node/5688433234,0.7,pharmacy,pharmacy
osm_node_5688433239,,,,pharmacy,,unknown,Zanqat 20,33.5256402,-7.6451661,,,,,,OSM,https://www.openstreetmap.org/node/5688433239,0.7,pharmacy,pharmacy
osm_node_5688433272,Clinique Dentaire Maroc,,,clinic,,unknown,Boulevard al Quds,33.5303088,-7.6436868,,,,,,OSM,https://www.openstreetmap.org/node/5688433272,0.7,dentist,dentist
osm_node_5688679153,,,,pharmacy,,unknown,Boulevard Abu Baker el Kadiri,33.5333026,-7.6470939,,,,,,OSM,https://www.openstreetmap.org/node/5688679153,0.7,pharmacy,pharmacy
osm_node_5688679158,Pharmacie Saber,,,pharmacy,,unknown,,33.5336413,-7.6483807,,,,,,OSM,https://www.openstreetmap.org/node/5688679158,0.7,pharmacy,pharmacy
osm_node_5688679204,,,,doctor,,unknown,Zanqat 63,33.5385521,-7.6490626,,,,,,OSM,https://www.openstreetmap.org/node/5688679204,0.7,doctors,doctor
osm_node_5688679373,Ahmed Ali,,,pharmacy,,unknown,Zanqat 60,33.5390394,-7.6491002,,,,,,OSM,https://www.openstreetmap.org/node/5688679373,0.7,pharmacy,pharmacy
osm_node_5688779582,Pharamacie Florida,,,pharmacy,,unknown,Boulevard Abu Baker el Kadiri,33.5377271,-7.6442018,,,,,,OSM,https://www.openstreetmap.org/node/5688779582,0.7,pharmacy,pharmacy
osm_node_5688779593,Pharmacie Les Bureaux,,,pharmacy,,unknown,,33.5399829,-7.6444271,,,,,,OSM,https://www.openstreetmap.org/node/5688779593,0.7,pharmacy,pharmacy
osm_node_5688915495,La Colline,,,dentist,,unknown,Boulevard Abu Baker el Kadiri,33.5388192,-7.6422814,,,,,,OSM,https://www.openstreetmap.org/node/5688915495,0.7,dentist,dentist
osm_node_5692956400,Pharmacie Yacoub El Mansour,,,pharmacy,,unknown,,33.5753644,-7.6416698,,,,,,OSM,https://www.openstreetmap.org/node/5692956400,0.7,pharmacy,pharmacy
osm_node_5692956410,Pharmacie Narjis,,,pharmacy,,unknown,Boulevard Yacoub El Mansour,33.5734403,-7.6449046,,,,,,OSM,https://www.openstreetmap.org/node/5692956410,0.7,pharmacy,pharmacy
osm_node_5693398794,Pharmacie Sahel,,,pharmacy,,unknown,Boulevard Abdelhadi Boutaleb,33.5709251,-7.6913604,,,,,,OSM,https://www.openstreetmap.org/node/5693398794,0.7,pharmacy,pharmacy
osm_node_5699742623,,,,pharmacy,,unknown,Route Sidi Al Khadir,33.5702513,-7.6858887,,,,,,OSM,https://www.openstreetmap.org/node/5699742623,0.7,pharmacy,pharmacy
osm_node_5699742632,Pharmacie Saad El Kheir,,,pharmacy,,unknown,Route Sidi Al Khadir,33.5650261,-7.6829262,,,,,,OSM,https://www.openstreetmap.org/node/5699742632,0.7,pharmacy,pharmacy
osm_node_5699803527,Pharmacie Lixus,,,pharmacy,,unknown,,33.5508261,-7.7057344,,,,,,OSM,https://www.openstreetmap.org/node/5699803527,0.7,pharmacy,pharmacy
osm_node_5699820035,,,,pharmacy,,unknown,Route Sidi Al Khadir,33.5549077,-7.6911727,,,,,,OSM,https://www.openstreetmap.org/node/5699820035,0.7,pharmacy,pharmacy
osm_node_5699965566,,,,pharmacy,,unknown,,33.5561349,-7.7026793,,,,,,OSM,https://www.openstreetmap.org/node/5699965566,0.7,pharmacy,pharmacy
osm_node_5699965571,,,,pharmacy,,unknown,Route Oulfa,33.5544339,-7.6998228,,,,,,OSM,https://www.openstreetmap.org/node/5699965571,0.7,pharmacy,pharmacy
osm_node_5706411110,Pharmacie du Jura صيدلية جورا,Pharmacie du Jura,صيدلية جورا,pharmacy,,unknown,Rue Oussama Ibnou Zaid زنقة أسامة بن زيد,33.5838594,-7.6373593,,,,,,OSM,https://www.openstreetmap.org/node/5706411110,0.7,pharmacy,pharmacy
osm_node_5834998786,Dr. Hicham Taoussi,Dr. Hicham Taoussi,,doctor,,unknown,,33.5722043,-7.675018,,,,,,OSM,https://www.openstreetmap.org/node/5834998786,0.7,doctors,doctor
osm_node_5839039186,Dr. Hicham Taoussi,Dr. Hicham Taoussi,,dentist,,unknown,,33.5720787,-7.6748531,,,,,,OSM,https://www.openstreetmap.org/node/5839039186,0.7,dentist,dentist
osm_node_6027837362,صيدلية الأزهر 2,Pharmacie Azhar 2,صيدلية الأزهر 2,pharmacy,,unknown,,33.5534606,-7.7047014,,,,,,OSM,https://www.openstreetmap.org/node/6027837362,0.7,pharmacy,pharmacy
osm_node_6111551886,أمراض القلب,Cardiologue,أمراض القلب,clinic,,unknown,شارع ابن سينا,33.584284,-7.6506214,+212 5 22 36 97 85,,,,,OSM,https://www.openstreetmap.org/node/6111551886,0.7,clinic,clinic
osm_node_6260970493,,,,pharmacy,,unknown,,33.6000192,-7.637562,,,,,,OSM,https://www.openstreetmap.org/node/6260970493,0.7,pharmacy,pharmacy
osm_node_6325810985,clinique kindi,,,clinic,,unknown,,33.5844776,-7.650758,,,,,,OSM,https://www.openstreetmap.org/node/6325810985,0.7,clinic,clinic
osm_node_6333738485,clinique Elmouahidin,,,clinic,,unknown,,33.5880851,-7.5459223,,,,,,OSM,https://www.openstreetmap.org/node/6333738485,0.7,clinic,clinic
osm_node_6333742785,clinique ain saba3,,,clinic,,unknown,,33.6123974,-7.5434849,,,,,,OSM,https://www.openstreetmap.org/node/6333742785,0.7,clinic,clinic
osm_node_6362451485,Clinique Andalouss مصحة الاندلس,Clinique Andalouss,مصحة الاندلس,clinic,,private,Boulevard Driss Slaoui شارع إدريس السلاوي,33.5968647,-7.6545628,,,,,,OSM,https://www.openstreetmap.org/node/6362451485,0.7,clinic,clinic
osm_node_6411403481,Laboratory,,,hospital,,unknown,,33.5354999,-7.7256209,,,,Laboratoire achifae,,OSM,https://www.openstreetmap.org/node/6411403481,0.7,hospital,hospital
osm_node_6418215089,Akdital Clinique Ain Berja,,,clinic,,private,,33.5853946,-7.5964818,,,,Akdital,,OSM,https://www.openstreetmap.org/node/6418215089,0.7,clinic,clinic
osm_node_6418248486,clinique firdaous,,,clinic,,unknown,,33.6050363,-7.5192692,,,,,,OSM,https://www.openstreetmap.org/node/6418248486,0.7,clinic,clinic
osm_node_6429124587,,,,pharmacy,,unknown,,33.5990643,-7.6196099,,,,,,OSM,https://www.openstreetmap.org/node/6429124587,0.7,pharmacy,pharmacy
osm_node_6567406904,Pharmacie Lina,,,pharmacy,,unknown,,33.5193641,-7.6448467,,,,,,OSM,https://www.openstreetmap.org/node/6567406904,0.7,pharmacy,pharmacy
osm_node_6593172633,Pharmacie Oum El Kheir,,,pharmacy,,unknown,,33.5216085,-7.6432172,,,,,,OSM,https://www.openstreetmap.org/node/6593172633,0.7,pharmacy,pharmacy
osm_node_6593222260,Dispensaire Sidi Maarouf,,,health_center,,unknown,,33.5150408,-7.6452096,,,,,,OSM,https://www.openstreetmap.org/node/6593222260,0.7,,yes
osm_node_6726449185,مصحة تعاضدية رجال التعليم - كنوبس,,مصحة تعاضدية رجال التعليم - كنوبس,clinic,,unknown,Boulevard Moulay Hassan Ier,33.5927448,-7.6247862,,,,,,OSM,https://www.openstreetmap.org/node/6726449185,0.7,clinic,clinic
osm_node_6770732585,صيدلية لاجيروند,Pharmacie de la Gironde,صيدلية لاجيروند,pharmacy,,unknown,rond point boulevard la gironde et rue ifni,33.5838442,-7.599537,+212 5 22 30 06 19,,,,,OSM,https://www.openstreetmap.org/node/6770732585,0.7,pharmacy,pharmacy
osm_node_6833996011,Pharmacie hay el fath 2 arrahma,,,pharmacy,,unknown,,33.5314403,-7.7181929,,,,,,OSM,https://www.openstreetmap.org/node/6833996011,0.7,pharmacy,pharmacy
osm_node_6924482385,Dr Badaoui ABDELLATIF Ophtalmo,,,doctor,,unknown,,33.5904747,-7.6146348,,,,,,OSM,https://www.openstreetmap.org/node/6924482385,0.7,doctors,doctor
osm_node_7069027385,Dr Badaoui ABDELLATIF Ophtalmo,,,clinic,,unknown,,33.5915471,-7.6156491,,,,,,OSM,https://www.openstreetmap.org/node/7069027385,0.7,clinic,clinic
osm_node_7168679411,Hospital CNSS,,,hospital,,unknown,,33.6107521,-7.5008035,,,,,,OSM,https://www.openstreetmap.org/node/7168679411,0.7,hospital,hospital
osm_node_7168801050,,,,pharmacy,,unknown,,33.6146857,-7.5000712,,,,,,OSM,https://www.openstreetmap.org/node/7168801050,0.7,pharmacy,pharmacy
osm_node_7168801051,,,,pharmacy,,unknown,,33.6152352,-7.4970564,,,,,,OSM,https://www.openstreetmap.org/node/7168801051,0.7,pharmacy,pharmacy
osm_node_7168861987,,,,pharmacy,,unknown,,33.6094992,-7.5068041,,,,,,OSM,https://www.openstreetmap.org/node/7168861987,0.7,pharmacy,pharmacy
osm_node_7168971480,,,,dentist,,unknown,,33.6148357,-7.4970033,,,,,,OSM,https://www.openstreetmap.org/node/7168971480,0.7,dentist,dentist
osm_node_7168971481,,,,dentist,,unknown,,33.614237,-7.4961102,,,,,,OSM,https://www.openstreetmap.org/node/7168971481,0.7,dentist,dentist
osm_node_7168974695,,,,pharmacy,,unknown,,33.6177818,-7.479982,,,,,,OSM,https://www.openstreetmap.org/node/7168974695,0.7,pharmacy,pharmacy
osm_node_7524700585,صيدلية حي النصر 2,pharmacie hay ennacer 2,صيدلية حي النصر 2,pharmacy,,unknown,9,33.5341105,-7.5570706,+212 5 22 38 97 30,,,,,OSM,https://www.openstreetmap.org/node/7524700585,0.7,pharmacy,pharmacy
osm_node_7527681285,Pharmacie Bab Al Baida صيدلية باب البيضاء,,,pharmacy,,unknown,,33.4787307,-7.6588,,,,,,OSM,https://www.openstreetmap.org/node/7527681285,0.7,pharmacy,pharmacy
osm_node_7703022485,طبيب جراحي للأسنان,Médecin dentiste orthodontiste,طبيب جراحي للأسنان,dentist,,unknown,57,33.5480247,-7.6831265,+212 5 22 69 04 10,,Mo-Su 10:00-17:00,,,OSM,https://www.openstreetmap.org/node/7703022485,0.7,dentist,dentist
osm_node_7728916299,Urgences,,,hospital,general,private,Bd Attawhid,33.549182,-7.4852956,+212 5 22 33 17 77,,,Dr Benkhouja,,OSM,https://www.openstreetmap.org/node/7728916299,0.7,hospital,hospital
osm_node_8360839017,,,,doctor,,unknown,,33.5529015,-7.6035338,,,,,,OSM,https://www.openstreetmap.org/node/8360839017,0.7,doctors,doctor
osm_node_8462048562,Pharmacie Dyar Ismail صيدلية ديار إسماعيل,,,pharmacy,,unknown,,33.4536189,-7.4989284,,,,,,OSM,https://www.openstreetmap.org/node/8462048562,0.7,pharmacy,pharmacy
osm_node_8462078321,Pharmacie Kasbah Mediouna صيدلية قصبة مديونة,,,pharmacy,,unknown,,33.4629668,-7.5212014,,,,,,OSM,https://www.openstreetmap.org/node/8462078321,0.7,pharmacy,pharmacy
osm_node_8462104857,Pharmacie Mediouna صيدلية مديونة,,,pharmacy,,unknown,Hassan II,33.4536375,-7.5153314,,,,,,OSM,https://www.openstreetmap.org/node/8462104857,0.7,pharmacy,pharmacy
osm_node_8462123072,Pharmacie Jnane Mediouna صيدلية جنان مديونة,,,pharmacy,,unknown,,33.4558395,-7.507549,,,,,,OSM,https://www.openstreetmap.org/node/8462123072,0.7,pharmacy,pharmacy
osm_node_8462156235,Pharmacie Zohour صيدلية زهور,,,pharmacy,,unknown,,33.4609958,-7.504889,,,,,,OSM,https://www.openstreetmap.org/node/8462156235,0.7,pharmacy,pharmacy
osm_node_8518289342,Pharmacie Youssef صيدلية يوسف,,,pharmacy,,unknown,,33.5424012,-7.479469,,,,,,OSM,https://www.openstreetmap.org/node/8518289342,0.7,pharmacy,pharmacy
osm_node_8518353023,Pharmacie Hay Alia صيدلية حي علياء,,,pharmacy,,unknown,,33.5445419,-7.4870704,,,,,,OSM,https://www.openstreetmap.org/node/8518353023,0.7,pharmacy,pharmacy
osm_node_8518414895,Pharmacie Le Jasmin صيدلية الياسمين,,,pharmacy,,unknown,,33.5450802,-7.4822458,,,,,,OSM,https://www.openstreetmap.org/node/8518414895,0.7,pharmacy,pharmacy
osm_node_8518420986,Pharmacie Bouchama صيدلية بوشامة,,,pharmacy,,unknown,,33.5488153,-7.4817686,,,,,,OSM,https://www.openstreetmap.org/node/8518420986,0.7,pharmacy,pharmacy
osm_node_8518446482,Pharmacie Alliance صيدلية أليانس,,,pharmacy,,unknown,Avenue Al Masjid,33.549637,-7.4872239,,,,,,OSM,https://www.openstreetmap.org/node/8518446482,0.7,pharmacy,pharmacy
osm_node_8518446483,Pharmacie Bakri صيدلية بكري,,,pharmacy,,unknown,,33.5500583,-7.4837862,,,,,,OSM,https://www.openstreetmap.org/node/8518446483,0.7,pharmacy,pharmacy
osm_node_8518493453,Pharmacie Zine Essalam صيدلية زين السلام,,,pharmacy,,unknown,,33.5528826,-7.4751169,,,,,,OSM,https://www.openstreetmap.org/node/8518493453,0.7,pharmacy,pharmacy
osm_node_8518569659,Pharmacie Jnane Essafia صيدلية جنان الصافية,,,pharmacy,,unknown,,33.5560088,-7.4724584,,,,,,OSM,https://www.openstreetmap.org/node/8518569659,0.7,pharmacy,pharmacy
osm_node_8518573790,Pharmacie Messaoudi صيدلية المسعودي,,,pharmacy,,unknown,,33.5447985,-7.4653683,,,,,,OSM,https://www.openstreetmap.org/node/8518573790,0.7,pharmacy,pharmacy
osm_node_8518574931,Pharmacie La Permanence صيدلية الدوام,,,pharmacy,,unknown,Boulevard Okba Bnou Nafie,33.5480164,-7.4570364,,,,,,OSM,https://www.openstreetmap.org/node/8518574931,0.7,pharmacy,pharmacy
